,event_time,new
498,2019-12-17 01:21:36,2019-12-17 01:21:36
499,2019-12-17 01:21:41,2019-12-17 01:21:41
500,2019-12-17 01:21:51,2019-12-17 01:21:51
501,2019-12-17 01:22:00,2019-12-17 01:22:00
502,2019-12-17 01:22:36,2019-12-17 01:22:36
503,2019-12-17 01:22:44,2019-12-17 01:22:44
504,2019-12-17 01:23:12,2019-12-17 01:23:12
505,2019-12-17 01:23:35,2019-12-17 01:23:35
506,2019-12-17 01:23:45,2019-12-17 01:23:45
507,2019-12-17 01:24:12,2019-12-17 01:24:12
508,2019-12-17 01:24:13,2019-12-17 01:24:13
509,2019-12-17 01:24:45,2019-12-17 01:24:45
510,2019-12-17 01:24:48,2019-12-17 01:24:48
511,2019-12-17 01:24:56,2019-12-17 01:24:56
512,2019-12-17 01:25:21,2019-12-17 01:25:21
513,2019-12-17 01:25:47,2019-12-17 01:25:47
514,2019-12-17 01:25:53,2019-12-17 01:25:53
515,2019-12-17 01:26:09,2019-12-17 01:26:09
516,2019-12-17 01:26:11,2019-12-17 01:26:11
517,2019-12-17 01:26:11,2019-12-17 01:26:12
518,2019-12-17 01:26:21,2019-12-17 01:26:21
519,2019-12-17 01:26:36,2019-12-17 01:26:36
520,2019-12-17 01:27:03,2019-12-17 01:27:03
521,2019-12-17 01:27:18,2019-12-17 01:27:18
522,2019-12-17 01:27:26,2019-12-17 01:27:26
523,2019-12-17 01:27:55,2019-12-17 01:27:55
524,2019-12-17 01:28:31,2019-12-17 01:28:31
525,2019-12-17 01:29:01,2019-12-17 01:29:01
526,2019-12-17 01:29:18,2019-12-17 01:29:18
527,2019-12-17 01:29:38,2019-12-17 01:29:38
528,2019-12-17 01:29:50,2019-12-17 01:29:50
529,2019-12-17 01:29:56,2019-12-17 01:29:56
530,2019-12-17 01:30:01,2019-12-17 01:30:01
531,2019-12-17 01:30:22,2019-12-17 01:30:22
532,2019-12-17 01:30:26,2019-12-17 01:30:26
533,2019-12-17 01:30:30,2019-12-17 01:30:30
534,2019-12-17 01:30:33,2019-12-17 01:30:33
535,2019-12-17 01:30:48,2019-12-17 01:30:48
536,2019-12-17 01:30:58,2019-12-17 01:30:58
537,2019-12-17 01:31:14,2019-12-17 01:31:14
538,2019-12-17 01:31:42,2019-12-17 01:31:42
539,2019-12-17 01:31:54,2019-12-17 01:31:54
540,2019-12-17 01:32:13,2019-12-17 01:32:13
541,2019-12-17 01:32:18,2019-12-17 01:32:18
542,2019-12-17 01:32:30,2019-12-17 01:32:30
543,2019-12-17 01:32:48,2019-12-17 01:32:48
544,2019-12-17 01:33:38,2019-12-17 01:33:38
545,2019-12-17 01:33:54,2019-12-17 01:33:54
546,2019-12-17 01:34:24,2019-12-17 01:34:24
547,2019-12-17 01:35:01,2019-12-17 01:35:01
548,2019-12-17 01:35:17,2019-12-17 01:35:17
549,2019-12-17 01:35:55,2019-12-17 01:35:55
550,2019-12-17 01:36:07,2019-12-17 01:36:07
551,2019-12-17 01:36:13,2019-12-17 01:36:13
552,2019-12-17 01:36:35,2019-12-17 01:36:35
553,2019-12-17 01:37:35,2019-12-17 01:37:35
554,2019-12-17 01:37:38,2019-12-17 01:37:38
555,2019-12-17 01:37:42,2019-12-17 01:37:42
556,2019-12-17 01:38:11,2019-12-17 01:38:11
557,2019-12-17 01:38:32,2019-12-17 01:38:32
558,2019-12-17 01:38:32,2019-12-17 01:38:33
559,2019-12-17 01:38:33,2019-12-17 01:38:33
560,2019-12-17 01:40:31,2019-12-17 01:40:31
561,2019-12-17 01:40:36,2019-12-17 01:40:36
562,2019-12-17 01:40:38,2019-12-17 01:40:38
563,2019-12-17 01:40:44,2019-12-17 01:40:44
564,2019-12-17 01:41:05,2019-12-17 01:41:05
565,2019-12-17 01:41:27,2019-12-17 01:41:27
566,2019-12-17 01:42:32,2019-12-17 01:42:32
567,2019-12-17 01:42:37,2019-12-17 01:42:37
568,2019-12-17 01:43:11,2019-12-17 01:43:11
569,2019-12-17 01:43:14,2019-12-17 01:43:14
570,2019-12-17 01:43:39,2019-12-17 01:43:39
571,2019-12-17 01:43:46,2019-12-17 01:43:46
572,2019-12-17 01:43:46,2019-12-17 01:43:47
573,2019-12-17 01:43:52,2019-12-17 01:43:52
574,2019-12-17 01:45:23,2019-12-17 01:45:23
575,2019-12-17 01:45:32,2019-12-17 01:45:32
576,2019-12-17 01:46:03,2019-12-17 01:46:03
577,2019-12-17 01:46:36,2019-12-17 01:46:36
578,2019-12-17 01:46:59,2019-12-17 01:46:59
579,2019-12-17 01:47:43,2019-12-17 01:47:43
580,2019-12-17 01:47:52,2019-12-17 01:47:52
581,2019-12-17 01:48:04,2019-12-17 01:48:04
582,2019-12-17 01:48:09,2019-12-17 01:48:09
583,2019-12-17 01:48:15,2019-12-17 01:48:15
584,2019-12-17 01:48:42,2019-12-17 01:48:42
585,2019-12-17 01:48:45,2019-12-17 01:48:45
586,2019-12-17 01:49:04,2019-12-17 01:49:04
587,2019-12-17 01:49:06,2019-12-17 01:49:06
588,2019-12-17 01:49:19,2019-12-17 01:49:19
589,2019-12-17 01:49:29,2019-12-17 01:49:29
590,2019-12-17 01:49:39,2019-12-17 01:49:39
591,2019-12-17 01:50:06,2019-12-17 01:50:06
592,2019-12-17 01:50:47,2019-12-17 01:50:47
593,2019-12-17 01:51:12,2019-12-17 01:51:12
594,2019-12-17 01:51:35,2019-12-17 01:51:35
595,2019-12-17 01:51:39,2019-12-17 01:51:39
596,2019-12-17 01:51:40,2019-12-17 01:51:40
597,2019-12-17 01:51:50,2019-12-17 01:51:50
598,2019-12-17 01:52:25,2019-12-17 01:52:25
599,2019-12-17 01:52:36,2019-12-17 01:52:36
600,2019-12-17 01:52:38,2019-12-17 01:52:38
601,2019-12-17 01:52:53,2019-12-17 01:52:53
602,2019-12-17 01:53:25,2019-12-17 01:53:25
603,2019-12-17 01:53:26,2019-12-17 01:53:26
604,2019-12-17 01:53:54,2019-12-17 01:53:54
605,2019-12-17 01:54:54,2019-12-17 01:54:54
606,2019-12-17 01:55:02,2019-12-17 01:55:02
607,2019-12-17 01:55:13,2019-12-17 01:55:13
608,2019-12-17 01:55:16,2019-12-17 01:55:16
609,2019-12-17 01:55:29,2019-12-17 01:55:29
610,2019-12-17 01:56:02,2019-12-17 01:56:02
611,2019-12-17 01:56:13,2019-12-17 01:56:13
612,2019-12-17 01:56:14,2019-12-17 01:56:14
613,2019-12-17 01:56:18,2019-12-17 01:56:18
614,2019-12-17 01:56:36,2019-12-17 01:56:36
615,2019-12-17 01:56:39,2019-12-17 01:56:39
616,2019-12-17 01:56:44,2019-12-17 01:56:44
617,2019-12-17 01:56:52,2019-12-17 01:56:52
618,2019-12-17 01:57:14,2019-12-17 01:57:14
619,2019-12-17 01:57:57,2019-12-17 01:57:57
620,2019-12-17 01:58:14,2019-12-17 01:58:14
621,2019-12-17 01:58:24,2019-12-17 01:58:24
622,2019-12-17 01:59:17,2019-12-17 01:59:17
623,2019-12-17 01:59:18,2019-12-17 01:59:18
624,2019-12-17 01:59:20,2019-12-17 01:59:20
625,2019-12-17 01:59:22,2019-12-17 01:59:22
626,2019-12-17 02:00:05,2019-12-17 02:00:05
627,2019-12-17 02:00:24,2019-12-17 02:00:24
628,2019-12-17 02:01:05,2019-12-17 02:01:05
629,2019-12-17 02:01:07,2019-12-17 02:01:07
630,2019-12-17 02:01:10,2019-12-17 02:01:10
631,2019-12-17 02:01:15,2019-12-17 02:01:15
632,2019-12-17 02:01:18,2019-12-17 02:01:18
633,2019-12-17 02:01:30,2019-12-17 02:01:30
634,2019-12-17 02:01:34,2019-12-17 02:01:34
635,2019-12-17 02:01:47,2019-12-17 02:01:47
636,2019-12-17 02:01:47,2019-12-17 02:01:48
637,2019-12-17 02:01:48,2019-12-17 02:01:48
638,2019-12-17 02:02:40,2019-12-17 02:02:40
639,2019-12-17 02:02:44,2019-12-17 02:02:44
640,2019-12-17 02:02:58,2019-12-17 02:02:58
641,2019-12-17 02:04:08,2019-12-17 02:04:08
642,2019-12-17 02:04:09,2019-12-17 02:04:09
643,2019-12-17 02:04:26,2019-12-17 02:04:26
644,2019-12-17 02:04:53,2019-12-17 02:04:53
645,2019-12-17 02:05:43,2019-12-17 02:05:43
646,2019-12-17 02:05:45,2019-12-17 02:05:45
647,2019-12-17 02:06:15,2019-12-17 02:06:15
648,2019-12-17 02:06:23,2019-12-17 02:06:23
649,2019-12-17 02:06:27,2019-12-17 02:06:27
650,2019-12-17 02:07:01,2019-12-17 02:07:01
651,2019-12-17 02:07:06,2019-12-17 02:07:06
652,2019-12-17 02:07:07,2019-12-17 02:07:07
653,2019-12-17 02:07:15,2019-12-17 02:07:15
654,2019-12-17 02:07:53,2019-12-17 02:07:53
655,2019-12-17 02:08:01,2019-12-17 02:08:01
656,2019-12-17 02:08:59,2019-12-17 02:08:59
657,2019-12-17 02:09:13,2019-12-17 02:09:13
658,2019-12-17 02:10:07,2019-12-17 02:10:07
659,2019-12-17 02:10:12,2019-12-17 02:10:12
660,2019-12-17 02:10:12,2019-12-17 02:10:13
661,2019-12-17 02:10:58,2019-12-17 02:10:58
662,2019-12-17 02:10:59,2019-12-17 02:10:59
663,2019-12-17 02:10:59,2019-12-17 02:11:00
664,2019-12-17 02:11:05,2019-12-17 02:11:05
665,2019-12-17 02:11:29,2019-12-17 02:11:29
666,2019-12-17 02:11:48,2019-12-17 02:11:48
667,2019-12-17 02:12:10,2019-12-17 02:12:10
668,2019-12-17 02:12:13,2019-12-17 02:12:13
669,2019-12-17 02:12:13,2019-12-17 02:12:14
670,2019-12-17 02:12:25,2019-12-17 02:12:25
671,2019-12-17 02:13:00,2019-12-17 02:13:00
672,2019-12-17 02:13:36,2019-12-17 02:13:36
673,2019-12-17 02:13:57,2019-12-17 02:13:57
674,2019-12-17 02:14:07,2019-12-17 02:14:07
675,2019-12-17 02:14:21,2019-12-17 02:14:21
676,2019-12-17 02:14:35,2019-12-17 02:14:35
677,2019-12-17 02:14:49,2019-12-17 02:14:49
678,2019-12-17 02:14:53,2019-12-17 02:14:53
679,2019-12-17 02:15:00,2019-12-17 02:15:00
680,2019-12-17 02:15:08,2019-12-17 02:15:08
681,2019-12-17 02:15:17,2019-12-17 02:15:17
682,2019-12-17 02:15:28,2019-12-17 02:15:28
683,2019-12-17 02:15:35,2019-12-17 02:15:35
684,2019-12-17 02:15:49,2019-12-17 02:15:49
685,2019-12-17 02:16:09,2019-12-17 02:16:09
686,2019-12-17 02:16:37,2019-12-17 02:16:37
687,2019-12-17 02:16:50,2019-12-17 02:16:50
688,2019-12-17 02:17:02,2019-12-17 02:17:02
689,2019-12-17 02:17:03,2019-12-17 02:17:03
690,2019-12-17 02:17:09,2019-12-17 02:17:09
691,2019-12-17 02:17:12,2019-12-17 02:17:12
692,2019-12-17 02:17:14,2019-12-17 02:17:14
693,2019-12-17 02:17:17,2019-12-17 02:17:17
694,2019-12-17 02:17:54,2019-12-17 02:17:54
695,2019-12-17 02:18:18,2019-12-17 02:18:18
696,2019-12-17 02:18:54,2019-12-17 02:18:54
697,2019-12-17 02:19:26,2019-12-17 02:19:26
698,2019-12-17 02:19:30,2019-12-17 02:19:30
699,2019-12-17 02:19:48,2019-12-17 02:19:48
700,2019-12-17 02:20:03,2019-12-17 02:20:03
701,2019-12-17 02:20:04,2019-12-17 02:20:04
702,2019-12-17 02:20:25,2019-12-17 02:20:25
703,2019-12-17 02:20:48,2019-12-17 02:20:48
704,2019-12-17 02:21:11,2019-12-17 02:21:11
705,2019-12-17 02:21:22,2019-12-17 02:21:22
706,2019-12-17 02:21:35,2019-12-17 02:21:35
707,2019-12-17 02:21:37,2019-12-17 02:21:37
708,2019-12-17 02:22:02,2019-12-17 02:22:02
709,2019-12-17 02:22:23,2019-12-17 02:22:23
710,2019-12-17 02:22:55,2019-12-17 02:22:55
711,2019-12-17 02:22:56,2019-12-17 02:22:56
712,2019-12-17 02:22:57,2019-12-17 02:22:57
713,2019-12-17 02:23:08,2019-12-17 02:23:08
714,2019-12-17 02:23:37,2019-12-17 02:23:37
715,2019-12-17 02:23:59,2019-12-17 02:23:59
716,2019-12-17 02:24:21,2019-12-17 02:24:21
717,2019-12-17 02:24:43,2019-12-17 02:24:43
718,2019-12-17 02:24:51,2019-12-17 02:24:51
719,2019-12-17 02:25:03,2019-12-17 02:25:03
720,2019-12-17 02:25:27,2019-12-17 02:25:27
721,2019-12-17 02:25:38,2019-12-17 02:25:38
722,2019-12-17 02:25:43,2019-12-17 02:25:43
723,2019-12-17 02:25:46,2019-12-17 02:25:46
724,2019-12-17 02:25:52,2019-12-17 02:25:52
725,2019-12-17 02:25:58,2019-12-17 02:25:58
726,2019-12-17 02:26:07,2019-12-17 02:26:07
727,2019-12-17 02:26:29,2019-12-17 02:26:29
728,2019-12-17 02:26:42,2019-12-17 02:26:42
729,2019-12-17 02:27:50,2019-12-17 02:27:50
730,2019-12-17 02:28:11,2019-12-17 02:28:11
731,2019-12-17 02:28:12,2019-12-17 02:28:12
732,2019-12-17 02:28:32,2019-12-17 02:28:32
733,2019-12-17 02:28:34,2019-12-17 02:28:34
734,2019-12-17 02:28:40,2019-12-17 02:28:40
735,2019-12-17 02:28:42,2019-12-17 02:28:42
736,2019-12-17 02:28:47,2019-12-17 02:28:47
737,2019-12-17 02:28:56,2019-12-17 02:28:56
738,2019-12-17 02:29:19,2019-12-17 02:29:19
739,2019-12-17 02:29:43,2019-12-17 02:29:43
740,2019-12-17 02:30:09,2019-12-17 02:30:09
741,2019-12-17 02:30:14,2019-12-17 02:30:14
742,2019-12-17 02:30:25,2019-12-17 02:30:25
743,2019-12-17 02:30:46,2019-12-17 02:30:46
744,2019-12-17 02:30:53,2019-12-17 02:30:53
745,2019-12-17 02:31:17,2019-12-17 02:31:17
746,2019-12-17 02:31:17,2019-12-17 02:31:18
747,2019-12-17 02:31:19,2019-12-17 02:31:19
748,2019-12-17 02:31:27,2019-12-17 02:31:27
749,2019-12-17 02:31:33,2019-12-17 02:31:33
750,2019-12-17 02:33:02,2019-12-17 02:33:02
751,2019-12-17 02:33:12,2019-12-17 02:33:12
752,2019-12-17 02:33:33,2019-12-17 02:33:33
753,2019-12-17 02:33:36,2019-12-17 02:33:36
754,2019-12-17 02:33:48,2019-12-17 02:33:48
755,2019-12-17 02:33:50,2019-12-17 02:33:50
756,2019-12-17 02:33:57,2019-12-17 02:33:57
757,2019-12-17 02:34:35,2019-12-17 02:34:35
758,2019-12-17 02:34:37,2019-12-17 02:34:37
759,2019-12-17 02:35:33,2019-12-17 02:35:33
760,2019-12-17 02:35:40,2019-12-17 02:35:40
761,2019-12-17 02:36:38,2019-12-17 02:36:38
762,2019-12-17 02:36:45,2019-12-17 02:36:45
763,2019-12-17 02:37:01,2019-12-17 02:37:01
764,2019-12-17 02:37:13,2019-12-17 02:37:13
765,2019-12-17 02:37:31,2019-12-17 02:37:31
766,2019-12-17 02:37:43,2019-12-17 02:37:43
767,2019-12-17 02:37:51,2019-12-17 02:37:51
768,2019-12-17 02:37:57,2019-12-17 02:37:57
769,2019-12-17 02:38:02,2019-12-17 02:38:02
770,2019-12-17 02:38:06,2019-12-17 02:38:06
771,2019-12-17 02:38:17,2019-12-17 02:38:17
772,2019-12-17 02:38:20,2019-12-17 02:38:20
773,2019-12-17 02:38:37,2019-12-17 02:38:37
774,2019-12-17 02:38:38,2019-12-17 02:38:38
775,2019-12-17 02:38:58,2019-12-17 02:38:58
776,2019-12-17 02:39:09,2019-12-17 02:39:09
777,2019-12-17 02:39:12,2019-12-17 02:39:12
778,2019-12-17 02:39:14,2019-12-17 02:39:14
779,2019-12-17 02:39:19,2019-12-17 02:39:19
780,2019-12-17 02:39:26,2019-12-17 02:39:26
781,2019-12-17 02:39:32,2019-12-17 02:39:32
782,2019-12-17 02:39:33,2019-12-17 02:39:33
783,2019-12-17 02:39:53,2019-12-17 02:39:53
784,2019-12-17 02:39:55,2019-12-17 02:39:55
785,2019-12-17 02:40:40,2019-12-17 02:40:40
786,2019-12-17 02:41:06,2019-12-17 02:41:06
787,2019-12-17 02:41:07,2019-12-17 02:41:07
788,2019-12-17 02:41:10,2019-12-17 02:41:10
789,2019-12-17 02:41:14,2019-12-17 02:41:14
790,2019-12-17 02:42:44,2019-12-17 02:42:44
791,2019-12-17 02:43:17,2019-12-17 02:43:17
792,2019-12-17 02:43:54,2019-12-17 02:43:54
793,2019-12-17 02:44:00,2019-12-17 02:44:00
794,2019-12-17 02:44:08,2019-12-17 02:44:08
795,2019-12-17 02:44:14,2019-12-17 02:44:14
796,2019-12-17 02:44:28,2019-12-17 02:44:28
797,2019-12-17 02:45:12,2019-12-17 02:45:12
798,2019-12-17 02:45:31,2019-12-17 02:45:31
799,2019-12-17 02:45:47,2019-12-17 02:45:47
800,2019-12-17 02:46:16,2019-12-17 02:46:16
801,2019-12-17 02:46:24,2019-12-17 02:46:24
802,2019-12-17 02:46:51,2019-12-17 02:46:51
803,2019-12-17 02:47:07,2019-12-17 02:47:07
804,2019-12-17 02:47:57,2019-12-17 02:47:57
805,2019-12-17 02:48:18,2019-12-17 02:48:18
806,2019-12-17 02:48:24,2019-12-17 02:48:24
807,2019-12-17 02:48:36,2019-12-17 02:48:36
808,2019-12-17 02:50:06,2019-12-17 02:50:06
809,2019-12-17 02:50:06,2019-12-17 02:50:07
810,2019-12-17 02:50:34,2019-12-17 02:50:34
811,2019-12-17 02:50:38,2019-12-17 02:50:38
812,2019-12-17 02:50:43,2019-12-17 02:50:43
813,2019-12-17 02:51:08,2019-12-17 02:51:08
814,2019-12-17 02:51:16,2019-12-17 02:51:16
815,2019-12-17 02:51:30,2019-12-17 02:51:30
816,2019-12-17 02:51:35,2019-12-17 02:51:35
817,2019-12-17 02:51:45,2019-12-17 02:51:45
818,2019-12-17 02:51:49,2019-12-17 02:51:49
819,2019-12-17 02:51:52,2019-12-17 02:51:52
820,2019-12-17 02:52:05,2019-12-17 02:52:05
821,2019-12-17 02:52:07,2019-12-17 02:52:07
822,2019-12-17 02:52:44,2019-12-17 02:52:44
823,2019-12-17 02:52:51,2019-12-17 02:52:51
824,2019-12-17 02:52:52,2019-12-17 02:52:52
825,2019-12-17 02:52:54,2019-12-17 02:52:54
826,2019-12-17 02:53:01,2019-12-17 02:53:01
827,2019-12-17 02:53:46,2019-12-17 02:53:46
828,2019-12-17 02:53:55,2019-12-17 02:53:55
829,2019-12-17 02:54:26,2019-12-17 02:54:26
830,2019-12-17 02:54:35,2019-12-17 02:54:35
831,2019-12-17 02:54:38,2019-12-17 02:54:38
832,2019-12-17 02:54:51,2019-12-17 02:54:51
833,2019-12-17 02:55:39,2019-12-17 02:55:39
834,2019-12-17 02:55:53,2019-12-17 02:55:53
835,2019-12-17 02:56:37,2019-12-17 02:56:37
836,2019-12-17 02:56:43,2019-12-17 02:56:43
837,2019-12-17 02:57:03,2019-12-17 02:57:03
838,2019-12-17 02:57:04,2019-12-17 02:57:04
839,2019-12-17 02:57:26,2019-12-17 02:57:26
840,2019-12-17 02:57:35,2019-12-17 02:57:35
841,2019-12-17 02:58:01,2019-12-17 02:58:01
842,2019-12-17 02:58:03,2019-12-17 02:58:03
843,2019-12-17 02:58:54,2019-12-17 02:58:54
844,2019-12-17 02:59:43,2019-12-17 02:59:43
845,2019-12-17 02:59:53,2019-12-17 02:59:53
846,2019-12-17 03:00:02,2019-12-17 03:00:02
847,2019-12-17 03:00:23,2019-12-17 03:00:23
848,2019-12-17 03:00:40,2019-12-17 03:00:40
849,2019-12-17 03:00:41,2019-12-17 03:00:41
850,2019-12-17 03:00:41,2019-12-17 03:00:42
851,2019-12-17 03:00:59,2019-12-17 03:00:59
852,2019-12-17 03:01:08,2019-12-17 03:01:08
853,2019-12-17 03:01:56,2019-12-17 03:01:56
854,2019-12-17 03:02:05,2019-12-17 03:02:05
855,2019-12-17 03:02:19,2019-12-17 03:02:19
856,2019-12-17 03:02:43,2019-12-17 03:02:43
857,2019-12-17 03:02:53,2019-12-17 03:02:53
858,2019-12-17 03:03:05,2019-12-17 03:03:05
859,2019-12-17 03:03:08,2019-12-17 03:03:08
860,2019-12-17 03:03:21,2019-12-17 03:03:21
861,2019-12-17 03:03:36,2019-12-17 03:03:36
862,2019-12-17 03:03:38,2019-12-17 03:03:38
863,2019-12-17 03:03:57,2019-12-17 03:03:57
864,2019-12-17 03:04:09,2019-12-17 03:04:09
865,2019-12-17 03:04:23,2019-12-17 03:04:23
866,2019-12-17 03:04:35,2019-12-17 03:04:35
867,2019-12-17 03:04:38,2019-12-17 03:04:38
868,2019-12-17 03:05:00,2019-12-17 03:05:00
869,2019-12-17 03:05:00,2019-12-17 03:05:01
870,2019-12-17 03:05:00,2019-12-17 03:05:02
871,2019-12-17 03:05:00,2019-12-17 03:05:03
872,2019-12-17 03:05:00,2019-12-17 03:05:04
873,2019-12-17 03:05:00,2019-12-17 03:05:05
874,2019-12-17 03:05:00,2019-12-17 03:05:06
875,2019-12-17 03:05:00,2019-12-17 03:05:07
876,2019-12-17 03:05:00,2019-12-17 03:05:08
877,2019-12-17 03:05:00,2019-12-17 03:05:09
878,2019-12-17 03:05:00,2019-12-17 03:05:10
879,2019-12-17 03:05:00,2019-12-17 03:05:11
880,2019-12-17 03:05:00,2019-12-17 03:05:12
881,2019-12-17 03:05:00,2019-12-17 03:05:13
882,2019-12-17 03:05:00,2019-12-17 03:05:14
883,2019-12-17 03:05:00,2019-12-17 03:05:15
884,2019-12-17 03:05:00,2019-12-17 03:05:16
885,2019-12-17 03:05:00,2019-12-17 03:05:17
886,2019-12-17 03:05:00,2019-12-17 03:05:18
887,2019-12-17 03:05:00,2019-12-17 03:05:19
888,2019-12-17 03:05:00,2019-12-17 03:05:20
889,2019-12-17 03:05:00,2019-12-17 03:05:21
890,2019-12-17 03:05:00,2019-12-17 03:05:22
891,2019-12-17 03:05:00,2019-12-17 03:05:23
892,2019-12-17 03:05:00,2019-12-17 03:05:24
893,2019-12-17 03:05:00,2019-12-17 03:05:25
894,2019-12-17 03:05:00,2019-12-17 03:05:26
895,2019-12-17 03:05:00,2019-12-17 03:05:27
896,2019-12-17 03:05:00,2019-12-17 03:05:28
897,2019-12-17 03:05:00,2019-12-17 03:05:29
898,2019-12-17 03:05:01,2019-12-17 03:05:01
899,2019-12-17 03:05:15,2019-12-17 03:05:15
900,2019-12-17 03:05:18,2019-12-17 03:05:18
901,2019-12-17 03:05:24,2019-12-17 03:05:24
902,2019-12-17 03:05:44,2019-12-17 03:05:44
903,2019-12-17 03:06:01,2019-12-17 03:06:01
904,2019-12-17 03:06:05,2019-12-17 03:06:05
905,2019-12-17 03:06:21,2019-12-17 03:06:21
906,2019-12-17 03:06:30,2019-12-17 03:06:30
907,2019-12-17 03:06:39,2019-12-17 03:06:39
908,2019-12-17 03:06:57,2019-12-17 03:06:57
909,2019-12-17 03:07:18,2019-12-17 03:07:18
910,2019-12-17 03:07:27,2019-12-17 03:07:27
911,2019-12-17 03:07:30,2019-12-17 03:07:30
912,2019-12-17 03:07:42,2019-12-17 03:07:42
913,2019-12-17 03:07:44,2019-12-17 03:07:44
914,2019-12-17 03:07:56,2019-12-17 03:07:56
915,2019-12-17 03:08:05,2019-12-17 03:08:05
916,2019-12-17 03:08:18,2019-12-17 03:08:18
917,2019-12-17 03:08:19,2019-12-17 03:08:19
918,2019-12-17 03:09:03,2019-12-17 03:09:03
919,2019-12-17 03:09:12,2019-12-17 03:09:12
920,2019-12-17 03:09:24,2019-12-17 03:09:24
921,2019-12-17 03:09:53,2019-12-17 03:09:53
922,2019-12-17 03:09:54,2019-12-17 03:09:54
923,2019-12-17 03:10:06,2019-12-17 03:10:06
924,2019-12-17 03:10:08,2019-12-17 03:10:08
925,2019-12-17 03:10:13,2019-12-17 03:10:13
926,2019-12-17 03:10:42,2019-12-17 03:10:42
927,2019-12-17 03:10:44,2019-12-17 03:10:44
928,2019-12-17 03:11:45,2019-12-17 03:11:45
929,2019-12-17 03:11:51,2019-12-17 03:11:51
930,2019-12-17 03:12:14,2019-12-17 03:12:14
931,2019-12-17 03:12:24,2019-12-17 03:12:24
932,2019-12-17 03:12:35,2019-12-17 03:12:35
933,2019-12-17 03:12:39,2019-12-17 03:12:39
934,2019-12-17 03:12:51,2019-12-17 03:12:51
935,2019-12-17 03:12:54,2019-12-17 03:12:54
936,2019-12-17 03:13:04,2019-12-17 03:13:04
937,2019-12-17 03:13:04,2019-12-17 03:13:05
938,2019-12-17 03:13:12,2019-12-17 03:13:12
939,2019-12-17 03:13:18,2019-12-17 03:13:18
940,2019-12-17 03:13:19,2019-12-17 03:13:19
941,2019-12-17 03:13:48,2019-12-17 03:13:48
942,2019-12-17 03:13:56,2019-12-17 03:13:56
943,2019-12-17 03:14:04,2019-12-17 03:14:04
944,2019-12-17 03:14:08,2019-12-17 03:14:08
945,2019-12-17 03:14:11,2019-12-17 03:14:11
946,2019-12-17 03:14:14,2019-12-17 03:14:14
947,2019-12-17 03:14:25,2019-12-17 03:14:25
948,2019-12-17 03:14:43,2019-12-17 03:14:43
949,2019-12-17 03:15:02,2019-12-17 03:15:02
950,2019-12-17 03:15:11,2019-12-17 03:15:11
951,2019-12-17 03:15:45,2019-12-17 03:15:45
952,2019-12-17 03:15:49,2019-12-17 03:15:49
953,2019-12-17 03:15:55,2019-12-17 03:15:55
954,2019-12-17 03:16:06,2019-12-17 03:16:06
955,2019-12-17 03:16:25,2019-12-17 03:16:25
956,2019-12-17 03:16:48,2019-12-17 03:16:48
957,2019-12-17 03:17:12,2019-12-17 03:17:12
958,2019-12-17 03:17:18,2019-12-17 03:17:18
959,2019-12-17 03:17:23,2019-12-17 03:17:23
960,2019-12-17 03:17:23,2019-12-17 03:17:24
961,2019-12-17 03:17:24,2019-12-17 03:17:24
962,2019-12-17 03:17:38,2019-12-17 03:17:38
963,2019-12-17 03:18:19,2019-12-17 03:18:19
964,2019-12-17 03:18:36,2019-12-17 03:18:36
965,2019-12-17 03:18:54,2019-12-17 03:18:54
966,2019-12-17 03:19:09,2019-12-17 03:19:09
967,2019-12-17 03:19:20,2019-12-17 03:19:20
968,2019-12-17 03:19:28,2019-12-17 03:19:28
969,2019-12-17 03:19:34,2019-12-17 03:19:34
970,2019-12-17 03:19:37,2019-12-17 03:19:37
971,2019-12-17 03:19:41,2019-12-17 03:19:41
972,2019-12-17 03:19:48,2019-12-17 03:19:48
973,2019-12-17 03:19:49,2019-12-17 03:19:49
974,2019-12-17 03:19:49,2019-12-17 03:19:50
975,2019-12-17 03:20:11,2019-12-17 03:20:11
976,2019-12-17 03:20:19,2019-12-17 03:20:19
977,2019-12-17 03:20:31,2019-12-17 03:20:31
978,2019-12-17 03:20:42,2019-12-17 03:20:42
979,2019-12-17 03:20:58,2019-12-17 03:20:58
980,2019-12-17 03:21:04,2019-12-17 03:21:04
981,2019-12-17 03:21:26,2019-12-17 03:21:26
982,2019-12-17 03:21:28,2019-12-17 03:21:28
983,2019-12-17 03:21:28,2019-12-17 03:21:29
984,2019-12-17 03:21:52,2019-12-17 03:21:52
985,2019-12-17 03:22:01,2019-12-17 03:22:01
986,2019-12-17 03:22:06,2019-12-17 03:22:06
987,2019-12-17 03:22:29,2019-12-17 03:22:29
988,2019-12-17 03:22:49,2019-12-17 03:22:49
989,2019-12-17 03:23:22,2019-12-17 03:23:22
990,2019-12-17 03:23:24,2019-12-17 03:23:24
991,2019-12-17 03:23:36,2019-12-17 03:23:36
992,2019-12-17 03:23:47,2019-12-17 03:23:47
993,2019-12-17 03:23:49,2019-12-17 03:23:49
994,2019-12-17 03:24:40,2019-12-17 03:24:40
995,2019-12-17 03:24:40,2019-12-17 03:24:41
996,2019-12-17 03:24:45,2019-12-17 03:24:45
